Group,Intention,Freq,N,SurveyName,Country,StartYear
"Married, Does Not Want Child within 2 Years",Does Not Intend,0.221436568,476,HNIR62FL.DTA,Honduras,2011
"Married, Does Not Want Child within 2 Years",Unsure About Use,0.043535875,476,HNIR62FL.DTA,Honduras,2011
"Married, Does Not Want Child within 2 Years",Use Later,0.735027557,476,HNIR62FL.DTA,Honduras,2011
"Married, Does Not Want Child within 2 Years",Missing,0,476,HNIR62FL.DTA,Honduras,2011
"Married, Wants Child within 2 Years",Does Not Intend,0.182651465,127,HNIR62FL.DTA,Honduras,2011
"Married, Wants Child within 2 Years",Unsure About Use,0.04992267,127,HNIR62FL.DTA,Honduras,2011
"Married, Wants Child within 2 Years",Use Later,0.763156054,127,HNIR62FL.DTA,Honduras,2011
"Married, Wants Child within 2 Years",Missing,0.004269811,127,HNIR62FL.DTA,Honduras,2011
"Not Married, Not Sexually Active",Does Not Intend,0.081491727,5238,HNIR62FL.DTA,Honduras,2011
"Not Married, Not Sexually Active",Unsure About Use,0.056950094,5238,HNIR62FL.DTA,Honduras,2011
"Not Married, Not Sexually Active",Use Later,0.861063161,5238,HNIR62FL.DTA,Honduras,2011
"Not Married, Not Sexually Active",Missing,0.000495017,5238,HNIR62FL.DTA,Honduras,2011
"Not Married, Sexually Active",Does Not Intend,0.156126226,45,HNIR62FL.DTA,Honduras,2011
"Not Married, Sexually Active",Unsure About Use,0.063111121,45,HNIR62FL.DTA,Honduras,2011
"Not Married, Sexually Active",Use Later,0.780762653,45,HNIR62FL.DTA,Honduras,2011
"Not Married, Sexually Active",Missing,0,45,HNIR62FL.DTA,Honduras,2011
All Never Users,Does Not Intend,0.215833579,291765,IAIR7DFL.DTA,India,2019
All Never Users,In Next 12 Months,0.078154969,291765,IAIR7DFL.DTA,India,2019
All Never Users,Never Had Sex,0.602130512,291765,IAIR7DFL.DTA,India,2019
All Never Users,Unsure About Use,0.021171381,291765,IAIR7DFL.DTA,India,2019
All Never Users,Use Later,0.08270956,291765,IAIR7DFL.DTA,India,2019
"Infecund, Menopausal",Does Not Intend,0.742537174,50270,IAIR7DFL.DTA,India,2019
"Infecund, Menopausal",In Next 12 Months,0.063419144,50270,IAIR7DFL.DTA,India,2019
"Infecund, Menopausal",Never Had Sex,0.050795965,50270,IAIR7DFL.DTA,India,2019
"Infecund, Menopausal",Unsure About Use,0.033443986,50270,IAIR7DFL.DTA,India,2019
"Infecund, Menopausal",Use Later,0.109803732,50270,IAIR7DFL.DTA,India,2019
"Married, Does Not Want Child within 2 Years",Does Not Intend,0.324306546,38640,IAIR7DFL.DTA,India,2019
"Married, Does Not Want Child within 2 Years",In Next 12 Months,0.47782701,38640,IAIR7DFL.DTA,India,2019
"Married, Does Not Want Child within 2 Years",Never Had Sex,0.000291059,38640,IAIR7DFL.DTA,India,2019
"Married, Does Not Want Child within 2 Years",Unsure About Use,0.062812565,38640,IAIR7DFL.DTA,India,2019
"Married, Does Not Want Child within 2 Years",Use Later,0.134762821,38640,IAIR7DFL.DTA,India,2019
"Married, Wants Child within 2 Years",Does Not Intend,0.385085628,21486,IAIR7DFL.DTA,India,2019
"Married, Wants Child within 2 Years",In Next 12 Months,0.013150169,21486,IAIR7DFL.DTA,India,2019
"Married, Wants Child within 2 Years",Never Had Sex,0,21486,IAIR7DFL.DTA,India,2019
"Married, Wants Child within 2 Years",Unsure About Use,0.065796456,21486,IAIR7DFL.DTA,India,2019
"Married, Wants Child within 2 Years",Use Later,0.535967747,21486,IAIR7DFL.DTA,India,2019
"Not Married, Not Sexually Active",Does Not Intend,0.033596133,181020,IAIR7DFL.DTA,India,2019
"Not Married, Not Sexually Active",In Next 12 Months,0.002136291,181020,IAIR7DFL.DTA,India,2019
"Not Married, Not Sexually Active",Never Had Sex,0.956352256,181020,IAIR7DFL.DTA,India,2019
"Not Married, Not Sexually Active",Unsure About Use,0.002968751,181020,IAIR7DFL.DTA,India,2019
"Not Married, Not Sexually Active",Use Later,0.004946568,181020,IAIR7DFL.DTA,India,2019
"Not Married, Sexually Active",Does Not Intend,0.555665712,349,IAIR7DFL.DTA,India,2019
"Not Married, Sexually Active",In Next 12 Months,0.221077521,349,IAIR7DFL.DTA,India,2019
"Not Married, Sexually Active",Never Had Sex,0.083101483,349,IAIR7DFL.DTA,India,2019
"Not Married, Sexually Active",Unsure About Use,0.034561446,349,IAIR7DFL.DTA,India,2019
"Not Married, Sexually Active",Use Later,0.105593837,349,IAIR7DFL.DTA,India,2019
All Never Users,Does Not Intend,0.328093562,369492,IAIR73FL.DTA,India,2015
All Never Users,In Next 12 Months,0.097128462,369492,IAIR73FL.DTA,India,2015
All Never Users,Never Had Sex,0.453910015,369492,IAIR73FL.DTA,India,2015
All Never Users,Unsure About Use,0.025661853,369492,IAIR73FL.DTA,India,2015
All Never Users,Use Later/In The Future,0.095206109,369492,IAIR73FL.DTA,India,2015
"Infecund, Menopausal",Does Not Intend,0.800439562,89919,IAIR73FL.DTA,India,2015
"Infecund, Menopausal",In Next 12 Months,0.050918439,89919,IAIR73FL.DTA,India,2015
"Infecund, Menopausal",Never Had Sex,0.040786595,89919,IAIR73FL.DTA,India,2015
"Infecund, Menopausal",Unsure About Use,0.027046341,89919,IAIR73FL.DTA,India,2015
"Infecund, Menopausal",Use Later/In The Future,0.080809063,89919,IAIR73FL.DTA,India,2015
"Married, Does Not Want Child within 2 Years",Does Not Intend,0.383704451,72636,IAIR73FL.DTA,India,2015
"Married, Does Not Want Child within 2 Years",In Next 12 Months,0.414629769,72636,IAIR73FL.DTA,India,2015
"Married, Does Not Want Child within 2 Years",Never Had Sex,0.000321352,72636,IAIR73FL.DTA,India,2015
"Married, Does Not Want Child within 2 Years",Unsure About Use,0.059385313,72636,IAIR73FL.DTA,India,2015
"Married, Does Not Want Child within 2 Years",Use Later/In The Future,0.141959116,72636,IAIR73FL.DTA,India,2015
"Married, Wants Child within 2 Years",Does Not Intend,0.442712027,30169,IAIR73FL.DTA,India,2015
"Married, Wants Child within 2 Years",In Next 12 Months,0.012942863,30169,IAIR73FL.DTA,India,2015
"Married, Wants Child within 2 Years",Never Had Sex,0,30169,IAIR73FL.DTA,India,2015
"Married, Wants Child within 2 Years",Unsure About Use,0.059583852,30169,IAIR73FL.DTA,India,2015
"Married, Wants Child within 2 Years",Use Later/In The Future,0.484761258,30169,IAIR73FL.DTA,India,2015
"Not Married, Not Sexually Active",Does Not Intend,0.049695372,176252,IAIR73FL.DTA,India,2015
"Not Married, Not Sexually Active",In Next 12 Months,0.002618076,176252,IAIR73FL.DTA,India,2015
"Not Married, Not Sexually Active",Never Had Sex,0.937076636,176252,IAIR73FL.DTA,India,2015
"Not Married, Not Sexually Active",Unsure About Use,0.004068857,176252,IAIR73FL.DTA,India,2015
"Not Married, Not Sexually Active",Use Later/In The Future,0.00654106,176252,IAIR73FL.DTA,India,2015
"Not Married, Sexually Active",Does Not Intend,0.552030089,516,IAIR73FL.DTA,India,2015
"Not Married, Sexually Active",In Next 12 Months,0.202510313,516,IAIR73FL.DTA,India,2015
"Not Married, Sexually Active",Never Had Sex,0.028995577,516,IAIR73FL.DTA,India,2015
"Not Married, Sexually Active",Unsure About Use,0.086283092,516,IAIR73FL.DTA,India,2015
"Not Married, Sexually Active",Use Later/In The Future,0.130180929,516,IAIR73FL.DTA,India,2015
All Never Users,Does Not Intend,0.206930716,18634,IDIR71FL.DTA,Indonesia,2017
All Never Users,Unsure About Use,0.100248656,18634,IDIR71FL.DTA,Indonesia,2017
All Never Users,Use Later,0.692820627,18634,IDIR71FL.DTA,Indonesia,2017
"Infecund, Menopausal",Does Not Intend,0.705989389,2621,IDIR71FL.DTA,Indonesia,2017
"Infecund, Menopausal",Unsure About Use,0.041237539,2621,IDIR71FL.DTA,Indonesia,2017
"Infecund, Menopausal",Use Later,0.252773072,2621,IDIR71FL.DTA,Indonesia,2017
"Married, Does Not Want Child within 2 Years",Does Not Intend,0.261789437,1673,IDIR71FL.DTA,Indonesia,2017
"Married, Does Not Want Child within 2 Years",Unsure About Use,0.054425223,1673,IDIR71FL.DTA,Indonesia,2017
"Married, Does Not Want Child within 2 Years",Use Later,0.68378534,1673,IDIR71FL.DTA,Indonesia,2017
"Married, Wants Child within 2 Years",Does Not Intend,0.264831695,1174,IDIR71FL.DTA,Indonesia,2017
"Married, Wants Child within 2 Years",Unsure About Use,0.049310802,1174,IDIR71FL.DTA,Indonesia,2017
"Married, Wants Child within 2 Years",Use Later,0.685857503,1174,IDIR71FL.DTA,Indonesia,2017
"Not Married, Not Sexually Active",Does Not Intend,0.097779615,13095,IDIR71FL.DTA,Indonesia,2017
"Not Married, Not Sexually Active",Unsure About Use,0.121855376,13095,IDIR71FL.DTA,Indonesia,2017
"Not Married, Not Sexually Active",Use Later,0.780365009,13095,IDIR71FL.DTA,Indonesia,2017
"Not Married, Sexually Active",Does Not Intend,0.219589841,71,IDIR71FL.DTA,Indonesia,2017
"Not Married, Sexually Active",Unsure About Use,0.069778254,71,IDIR71FL.DTA,Indonesia,2017
"Not Married, Sexually Active",Use Later,0.710631905,71,IDIR71FL.DTA,Indonesia,2017
All Never Users,Does Not Intend,0.194027304,17214,IDIR63FL.DTA,Indonesia,2012
All Never Users,Unsure About Use,0.146523005,17214,IDIR63FL.DTA,Indonesia,2012
All Never Users,Use Later,0.659449691,17214,IDIR63FL.DTA,Indonesia,2012
"Infecund, Menopausal",Does Not Intend,0.676509782,2756,IDIR63FL.DTA,Indonesia,2012
"Infecund, Menopausal",Unsure About Use,0.111495215,2756,IDIR63FL.DTA,Indonesia,2012
"Infecund, Menopausal",Use Later,0.211995004,2756,IDIR63FL.DTA,Indonesia,2012
"Married, Does Not Want Child within 2 Years",Does Not Intend,0.22134946,2102,IDIR63FL.DTA,Indonesia,2012
"Married, Does Not Want Child within 2 Years",Unsure About Use,0.104566783,2102,IDIR63FL.DTA,Indonesia,2012
"Married, Does Not Want Child within 2 Years",Use Later,0.674083756,2102,IDIR63FL.DTA,Indonesia,2012
"Married, Wants Child within 2 Years",Does Not Intend,0.176360435,1159,IDIR63FL.DTA,Indonesia,2012
"Married, Wants Child within 2 Years",Unsure About Use,0.11957893,1159,IDIR63FL.DTA,Indonesia,2012
"Married, Wants Child within 2 Years",Use Later,0.704060635,1159,IDIR63FL.DTA,Indonesia,2012
"Not Married, Not Sexually Active",Does Not Intend,0.072226059,11128,IDIR63FL.DTA,Indonesia,2012
"Not Married, Not Sexually Active",Unsure About Use,0.164642371,11128,IDIR63FL.DTA,Indonesia,2012
"Not Married, Not Sexually Active",Use Later,0.76313157,11128,IDIR63FL.DTA,Indonesia,2012
"Not Married, Sexually Active",Does Not Intend,0.18059399,69,IDIR63FL.DTA,Indonesia,2012
"Not Married, Sexually Active",Unsure About Use,0.247179348,69,IDIR63FL.DTA,Indonesia,2012
"Not Married, Sexually Active",Use Later,0.572226663,69,IDIR63FL.DTA,Indonesia,2012
All Never Users,Does Not Intend,0.675532579,4724,JOIR72FL.DTA,Jordan,2017
All Never Users,Unsure About Use,0.104356687,4724,JOIR72FL.DTA,Jordan,2017
All Never Users,Use Later,0.220110734,4724,JOIR72FL.DTA,Jordan,2017
"Infecund, Menopausal",Does Not Intend,0.880092366,1506,JOIR72FL.DTA,Jordan,2017
"Infecund, Menopausal",Unsure About Use,0.06471103,1506,JOIR72FL.DTA,Jordan,2017
"Infecund, Menopausal",Use Later,0.055196605,1506,JOIR72FL.DTA,Jordan,2017
"Married, Does Not Want Child within 2 Years",Does Not Intend,0.408716911,1450,JOIR72FL.DTA,Jordan,2017
"Married, Does Not Want Child within 2 Years",Unsure About Use,0.1609211,1450,JOIR72FL.DTA,Jordan,2017
"Married, Does Not Want Child within 2 Years",Use Later,0.430361989,1450,JOIR72FL.DTA,Jordan,2017
"Married, Wants Child within 2 Years",Does Not Intend,0.491698907,1119,JOIR72FL.DTA,Jordan,2017
"Married, Wants Child within 2 Years",Unsure About Use,0.165624943,1119,JOIR72FL.DTA,Jordan,2017
"Married, Wants Child within 2 Years",Use Later,0.34267615,1119,JOIR72FL.DTA,Jordan,2017
"Not Married, Sexually Active",Does Not Intend,1,649,JOIR72FL.DTA,Jordan,2017
"Not Married, Sexually Active",Unsure About Use,0,649,JOIR72FL.DTA,Jordan,2017
"Not Married, Sexually Active",Use Later,0,649,JOIR72FL.DTA,Jordan,2017
All Never Users,Does Not Intend,0.588400779,2145,JOIR6CFL.DTA,Jordan,2012
All Never Users,Unsure About Use,0.043208808,2145,JOIR6CFL.DTA,Jordan,2012
All Never Users,Use Later,0.368390413,2145,JOIR6CFL.DTA,Jordan,2012
"Infecund, Menopausal",Does Not Intend,0.8960562,642,JOIR6CFL.DTA,Jordan,2012
"Infecund, Menopausal",Unsure About Use,0.026016675,642,JOIR6CFL.DTA,Jordan,2012
"Infecund, Menopausal",Use Later,0.077927124,642,JOIR6CFL.DTA,Jordan,2012
"Married, Does Not Want Child within 2 Years",Does Not Intend,0.275838588,558,JOIR6CFL.DTA,Jordan,2012
"Married, Does Not Want Child within 2 Years",Unsure About Use,0.043632833,558,JOIR6CFL.DTA,Jordan,2012
"Married, Does Not Want Child within 2 Years",Use Later,0.680528579,558,JOIR6CFL.DTA,Jordan,2012
"Married, Wants Child within 2 Years",Does Not Intend,0.34293333,613,JOIR6CFL.DTA,Jordan,2012
"Married, Wants Child within 2 Years",Unsure About Use,0.082374747,613,JOIR6CFL.DTA,Jordan,2012
"Married, Wants Child within 2 Years",Use Later,0.574691922,613,JOIR6CFL.DTA,Jordan,2012
"Not Married, Not Sexually Active",Does Not Intend,1,327,JOIR6CFL.DTA,Jordan,2012
"Not Married, Not Sexually Active",Unsure About Use,0,327,JOIR6CFL.DTA,Jordan,2012
"Not Married, Not Sexually Active",Use Later,0,327,JOIR6CFL.DTA,Jordan,2012
"Not Married, Sexually Active",Does Not Intend,1,5,JOIR6CFL.DTA,Jordan,2012
"Not Married, Sexually Active",Unsure About Use,0,5,JOIR6CFL.DTA,Jordan,2012
"Not Married, Sexually Active",Use Later,0,5,JOIR6CFL.DTA,Jordan,2012
All Never Users,Does Not Intend,0.338877513,10246,KEIR72FL.DTA,Kenya,2014
All Never Users,Unsure About Use,0.0862407,10246,KEIR72FL.DTA,Kenya,2014
All Never Users,Use Later,0.574881787,10246,KEIR72FL.DTA,Kenya,2014
"Infecund, Menopausal",Does Not Intend,0.677481722,905,KEIR72FL.DTA,Kenya,2014
"Infecund, Menopausal",Unsure About Use,0.072206042,905,KEIR72FL.DTA,Kenya,2014
"Infecund, Menopausal",Use Later,0.250312236,905,KEIR72FL.DTA,Kenya,2014
"Married, Does Not Want Child within 2 Years",Does Not Intend,0.388367233,1514,KEIR72FL.DTA,Kenya,2014
"Married, Does Not Want Child within 2 Years",Unsure About Use,0.069673948,1514,KEIR72FL.DTA,Kenya,2014
"Married, Does Not Want Child within 2 Years",Use Later,0.54195882,1514,KEIR72FL.DTA,Kenya,2014
"Married, Wants Child within 2 Years",Does Not Intend,0.571152255,424,KEIR72FL.DTA,Kenya,2014
"Married, Wants Child within 2 Years",Unsure About Use,0.060054299,424,KEIR72FL.DTA,Kenya,2014
"Married, Wants Child within 2 Years",Use Later,0.368793446,424,KEIR72FL.DTA,Kenya,2014
"Not Married, Not Sexually Active",Does Not Intend,0.229822671,3024,KEIR72FL.DTA,Kenya,2014
"Not Married, Not Sexually Active",Unsure About Use,0.10311278,3024,KEIR72FL.DTA,Kenya,2014
"Not Married, Not Sexually Active",Use Later,0.667064548,3024,KEIR72FL.DTA,Kenya,2014
"Not Married, Sexually Active",Does Not Intend,0.207481064,4379,KEIR72FL.DTA,Kenya,2014
"Not Married, Sexually Active",Unsure About Use,0.034830355,4379,KEIR72FL.DTA,Kenya,2014
"Not Married, Sexually Active",Use Later,0.757688581,4379,KEIR72FL.DTA,Kenya,2014
All Never Users,Does Not Intend,0.311051042,5046,KYIR61FL.DTA,Kyrgyz Republic,2012
All Never Users,Unsure About Use,0.491845748,5046,KYIR61FL.DTA,Kyrgyz Republic,2012
All Never Users,Use Later,0.197103209,5046,KYIR61FL.DTA,Kyrgyz Republic,2012
"Infecund, Menopausal",Does Not Intend,0.853084138,950,KYIR61FL.DTA,Kyrgyz Republic,2012
"Infecund, Menopausal",Unsure About Use,0.12303129,950,KYIR61FL.DTA,Kyrgyz Republic,2012
"Infecund, Menopausal",Use Later,0.023884571,950,KYIR61FL.DTA,Kyrgyz Republic,2012
"Married, Does Not Want Child within 2 Years",Does Not Intend,0.215847769,1303,KYIR61FL.DTA,Kyrgyz Republic,2012
"Married, Does Not Want Child within 2 Years",Unsure About Use,0.496867655,1303,KYIR61FL.DTA,Kyrgyz Republic,2012
"Married, Does Not Want Child within 2 Years",Use Later,0.287284577,1303,KYIR61FL.DTA,Kyrgyz Republic,2012
"Married, Wants Child within 2 Years",Does Not Intend,0.277520467,432,KYIR61FL.DTA,Kyrgyz Republic,2012
"Married, Wants Child within 2 Years",Unsure About Use,0.556463463,432,KYIR61FL.DTA,Kyrgyz Republic,2012
"Married, Wants Child within 2 Years",Use Later,0.16601607,432,KYIR61FL.DTA,Kyrgyz Republic,2012
"Not Married, Not Sexually Active",Does Not Intend,0.158034707,2322,KYIR61FL.DTA,Kyrgyz Republic,2012
"Not Married, Not Sexually Active",Unsure About Use,0.619893299,2322,KYIR61FL.DTA,Kyrgyz Republic,2012
"Not Married, Not Sexually Active",Use Later,0.222071995,2322,KYIR61FL.DTA,Kyrgyz Republic,2012
"Not Married, Sexually Active",Does Not Intend,0.239832662,39,KYIR61FL.DTA,Kyrgyz Republic,2012
"Not Married, Sexually Active",Unsure About Use,0.494166052,39,KYIR61FL.DTA,Kyrgyz Republic,2012
"Not Married, Sexually Active",Use Later,0.266001286,39,KYIR61FL.DTA,Kyrgyz Republic,2012
All Never Users,Does Not Intend,0.296423201,2015,LSIR71FL.DTA,Lesotho,2014
All Never Users,Unsure About Use,0.089220188,2015,LSIR71FL.DTA,Lesotho,2014
All Never Users,Use Later,0.614356611,2015,LSIR71FL.DTA,Lesotho,2014
"Infecund, Menopausal",Does Not Intend,0.636954203,321,LSIR71FL.DTA,Lesotho,2014
"Infecund, Menopausal",Unsure About Use,0.090017876,321,LSIR71FL.DTA,Lesotho,2014
"Infecund, Menopausal",Use Later,0.273027921,321,LSIR71FL.DTA,Lesotho,2014
"Married, Does Not Want Child within 2 Years",Does Not Intend,0.160575114,302,LSIR71FL.DTA,Lesotho,2014
"Married, Does Not Want Child within 2 Years",Unsure About Use,0.049955132,302,LSIR71FL.DTA,Lesotho,2014
"Married, Does Not Want Child within 2 Years",Use Later,0.789469754,302,LSIR71FL.DTA,Lesotho,2014
"Married, Wants Child within 2 Years",Does Not Intend,0.290766332,103,LSIR71FL.DTA,Lesotho,2014
"Married, Wants Child within 2 Years",Unsure About Use,0.033635175,103,LSIR71FL.DTA,Lesotho,2014
"Married, Wants Child within 2 Years",Use Later,0.675598493,103,LSIR71FL.DTA,Lesotho,2014
"Not Married, Not Sexually Active",Does Not Intend,0.24482611,1196,LSIR71FL.DTA,Lesotho,2014
"Not Married, Not Sexually Active",Unsure About Use,0.105343367,1196,LSIR71FL.DTA,Lesotho,2014
"Not Married, Not Sexually Active",Use Later,0.649830523,1196,LSIR71FL.DTA,Lesotho,2014
"Not Married, Sexually Active",Does Not Intend,0.222994884,93,LSIR71FL.DTA,Lesotho,2014
"Not Married, Sexually Active",Unsure About Use,0.059802863,93,LSIR71FL.DTA,Lesotho,2014
"Not Married, Sexually Active",Use Later,0.717202253,93,LSIR71FL.DTA,Lesotho,2014
All Never Users,Does Not Intend,0.602613534,3450,LBIR7AFL.DTA,Liberia,2019
All Never Users,Unsure About Use,0.091475003,3450,LBIR7AFL.DTA,Liberia,2019
All Never Users,Use Later,0.305911463,3450,LBIR7AFL.DTA,Liberia,2019
"Infecund, Menopausal",Does Not Intend,0.831010938,817,LBIR7AFL.DTA,Liberia,2019
"Infecund, Menopausal",Unsure About Use,0.068345898,817,LBIR7AFL.DTA,Liberia,2019
"Infecund, Menopausal",Use Later,0.100643163,817,LBIR7AFL.DTA,Liberia,2019
"Married, Does Not Want Child within 2 Years",Does Not Intend,0.523820956,920,LBIR7AFL.DTA,Liberia,2019
"Married, Does Not Want Child within 2 Years",Unsure About Use,0.071421517,920,LBIR7AFL.DTA,Liberia,2019
"Married, Does Not Want Child within 2 Years",Use Later,0.404757527,920,LBIR7AFL.DTA,Liberia,2019
"Married, Wants Child within 2 Years",Does Not Intend,0.754862015,269,LBIR7AFL.DTA,Liberia,2019
"Married, Wants Child within 2 Years",Unsure About Use,0.059242865,269,LBIR7AFL.DTA,Liberia,2019
"Married, Wants Child within 2 Years",Use Later,0.185895119,269,LBIR7AFL.DTA,Liberia,2019
"Not Married, Not Sexually Active",Does Not Intend,0.536369809,908,LBIR7AFL.DTA,Liberia,2019
"Not Married, Not Sexually Active",Unsure About Use,0.12324249,908,LBIR7AFL.DTA,Liberia,2019
"Not Married, Not Sexually Active",Use Later,0.340387702,908,LBIR7AFL.DTA,Liberia,2019
"Not Married, Sexually Active",Does Not Intend,0.467640798,536,LBIR7AFL.DTA,Liberia,2019
"Not Married, Sexually Active",Unsure About Use,0.108277968,536,LBIR7AFL.DTA,Liberia,2019
"Not Married, Sexually Active",Use Later,0.424081235,536,LBIR7AFL.DTA,Liberia,2019
All Never Users,Does Not Intend,0.449992309,6053,LBIR6AFL.DTA,Liberia,2013
All Never Users,Unsure About Use,0.073420669,6053,LBIR6AFL.DTA,Liberia,2013
All Never Users,Use Later,0.471960463,6053,LBIR6AFL.DTA,Liberia,2013
All Never Users,Missing,0.004626559,6053,LBIR6AFL.DTA,Liberia,2013
"Infecund, Menopausal",Does Not Intend,0.751228122,1362,LBIR6AFL.DTA,Liberia,2013
"Infecund, Menopausal",Unsure About Use,0.053052761,1362,LBIR6AFL.DTA,Liberia,2013
"Infecund, Menopausal",Use Later,0.193642586,1362,LBIR6AFL.DTA,Liberia,2013
"Infecund, Menopausal",Missing,0.002076531,1362,LBIR6AFL.DTA,Liberia,2013
"Married, Does Not Want Child within 2 Years",Does Not Intend,0.359552151,2263,LBIR6AFL.DTA,Liberia,2013
"Married, Does Not Want Child within 2 Years",Unsure About Use,0.056192689,2263,LBIR6AFL.DTA,Liberia,2013
"Married, Does Not Want Child within 2 Years",Use Later,0.579315219,2263,LBIR6AFL.DTA,Liberia,2013
"Married, Does Not Want Child within 2 Years",Missing,0.004939942,2263,LBIR6AFL.DTA,Liberia,2013
"Married, Wants Child within 2 Years",Does Not Intend,0.642135491,417,LBIR6AFL.DTA,Liberia,2013
"Married, Wants Child within 2 Years",Unsure About Use,0.094573772,417,LBIR6AFL.DTA,Liberia,2013
"Married, Wants Child within 2 Years",Use Later,0.257036874,417,LBIR6AFL.DTA,Liberia,2013
"Married, Wants Child within 2 Years",Missing,0.006253863,417,LBIR6AFL.DTA,Liberia,2013
"Not Married, Not Sexually Active",Does Not Intend,0.353363527,1084,LBIR6AFL.DTA,Liberia,2013
"Not Married, Not Sexually Active",Unsure About Use,0.096883489,1084,LBIR6AFL.DTA,Liberia,2013
"Not Married, Not Sexually Active",Use Later,0.544423463,1084,LBIR6AFL.DTA,Liberia,2013
"Not Married, Not Sexually Active",Missing,0.005329521,1084,LBIR6AFL.DTA,Liberia,2013
"Not Married, Sexually Active",Does Not Intend,0.282538877,927,LBIR6AFL.DTA,Liberia,2013
"Not Married, Sexually Active",Unsure About Use,0.096208064,927,LBIR6AFL.DTA,Liberia,2013
"Not Married, Sexually Active",Use Later,0.615346353,927,LBIR6AFL.DTA,Liberia,2013
"Not Married, Sexually Active",Missing,0.005906706,927,LBIR6AFL.DTA,Liberia,2013
All Never Users,Does Not Intend,0.491145672,7076,MDIR81FL.DTA,Madagascar,2021
All Never Users,Unsure About Use,0.089501646,7076,MDIR81FL.DTA,Madagascar,2021
All Never Users,Use Later,0.419352682,7076,MDIR81FL.DTA,Madagascar,2021
"Infecund, Menopausal",Does Not Intend,0.837929039,1222,MDIR81FL.DTA,Madagascar,2021
"Infecund, Menopausal",Unsure About Use,0.050093371,1222,MDIR81FL.DTA,Madagascar,2021
"Infecund, Menopausal",Use Later,0.11197759,1222,MDIR81FL.DTA,Madagascar,2021
"Married, Does Not Want Child within 2 Years",Does Not Intend,0.4928962,1613,MDIR81FL.DTA,Madagascar,2021
"Married, Does Not Want Child within 2 Years",Unsure About Use,0.071688434,1613,MDIR81FL.DTA,Madagascar,2021
"Married, Does Not Want Child within 2 Years",Use Later,0.435415366,1613,MDIR81FL.DTA,Madagascar,2021
"Married, Wants Child within 2 Years",Does Not Intend,0.601706055,452,MDIR81FL.DTA,Madagascar,2021
"Married, Wants Child within 2 Years",Unsure About Use,0.073403257,452,MDIR81FL.DTA,Madagascar,2021
"Married, Wants Child within 2 Years",Use Later,0.324890688,452,MDIR81FL.DTA,Madagascar,2021
"Not Married, Not Sexually Active",Does Not Intend,0.355288408,2978,MDIR81FL.DTA,Madagascar,2021
"Not Married, Not Sexually Active",Unsure About Use,0.11786493,2978,MDIR81FL.DTA,Madagascar,2021
"Not Married, Not Sexually Active",Use Later,0.526846662,2978,MDIR81FL.DTA,Madagascar,2021
"Not Married, Sexually Active",Does Not Intend,0.42112087,811,MDIR81FL.DTA,Madagascar,2021
"Not Married, Sexually Active",Unsure About Use,0.082799762,811,MDIR81FL.DTA,Madagascar,2021
"Not Married, Sexually Active",Use Later,0.496079369,811,MDIR81FL.DTA,Madagascar,2021
All Never Users,Does Not Intend,0.260054521,7682,MWIR7AFL.DTA,Malawi,2015
All Never Users,Unsure About Use,0.093116638,7682,MWIR7AFL.DTA,Malawi,2015
All Never Users,Use Later,0.646828841,7682,MWIR7AFL.DTA,Malawi,2015
"Infecund, Menopausal",Does Not Intend,0.629261339,1125,MWIR7AFL.DTA,Malawi,2015
"Infecund, Menopausal",Unsure About Use,0.084236729,1125,MWIR7AFL.DTA,Malawi,2015
"Infecund, Menopausal",Use Later,0.286501933,1125,MWIR7AFL.DTA,Malawi,2015
"Married, Does Not Want Child within 2 Years",Does Not Intend,0.267242191,1524,MWIR7AFL.DTA,Malawi,2015
"Married, Does Not Want Child within 2 Years",Unsure About Use,0.06365023,1524,MWIR7AFL.DTA,Malawi,2015
"Married, Does Not Want Child within 2 Years",Use Later,0.669107579,1524,MWIR7AFL.DTA,Malawi,2015
"Married, Wants Child within 2 Years",Does Not Intend,0.210164258,370,MWIR7AFL.DTA,Malawi,2015
"Married, Wants Child within 2 Years",Unsure About Use,0.024441889,370,MWIR7AFL.DTA,Malawi,2015
"Married, Wants Child within 2 Years",Use Later,0.765393854,370,MWIR7AFL.DTA,Malawi,2015
"Not Married, Not Sexually Active",Does Not Intend,0.164105999,4167,MWIR7AFL.DTA,Malawi,2015
"Not Married, Not Sexually Active",Unsure About Use,0.115846071,4167,MWIR7AFL.DTA,Malawi,2015
"Not Married, Not Sexually Active",Use Later,0.72004793,4167,MWIR7AFL.DTA,Malawi,2015
"Not Married, Sexually Active",Does Not Intend,0.194305129,496,MWIR7AFL.DTA,Malawi,2015
"Not Married, Sexually Active",Unsure About Use,0.080409731,496,MWIR7AFL.DTA,Malawi,2015
"Not Married, Sexually Active",Use Later,0.725285141,496,MWIR7AFL.DTA,Malawi,2015
All Never Users,Does Not Intend,0.670294691,5475,MVIR71FL.DTA,Maldives,2016
All Never Users,Unsure About Use,0.16875652,5475,MVIR71FL.DTA,Maldives,2016
All Never Users,Use Later,0.160948789,5475,MVIR71FL.DTA,Maldives,2016
"Infecund, Menopausal",Does Not Intend,0.838080132,1738,MVIR71FL.DTA,Maldives,2016
"Infecund, Menopausal",Unsure About Use,0.074405443,1738,MVIR71FL.DTA,Maldives,2016
